AccX,AccY,AccZ,Acc_Mag,Altitude,Delta_Pitch,Delta_Roll,GyroX,GyroY,GyroZ,Gyro_Mag,Jerk,Pitch,Roll,Speed,Yaw,Delta_Altitude,Label
-0.327407092,-0.729034424,9.532513618,9.565955388,855.5999756,0.187242346,0.280839793,0.00785632,-0.006258424,0.024501063,0.026480025,0.053402879,-4.416748652,2.04822459,0.175391686,94.41956114,0,Normal Driving
-0.308253467,-0.724246025,9.508571625,9.541094636,855.5999756,0.04592158,0.081096715,0.00785632,-0.006258424,0.024501063,0.026480025,0.024860752,-4.370827072,1.967127875,0.175391686,94.37339439,0,Normal Driving
-0.289099842,-0.724246025,9.518148422,9.550039812,855.5999756,0.017427772,0.110335912,0.00785632,-0.006258424,0.024501063,0.026480025,0.008945176,-4.3533993,1.856791963,0.175391686,94.35567752,0,Normal Driving
-0.289099842,-0.729034424,9.546878815,9.579037792,855.5999756,0.011446808,0.122283674,0.00785632,-0.006258424,0.024501063,0.026480025,0.02899798,-4.364846109,1.734508289,0.175391686,94.36683921,0,Normal Driving
-0.504577994,-0.863109708,9.657012939,9.708627927,855.5999756,0.099495355,0.334096646,0.004261055,-0.00719053,0.001065264,0.008425858,0.029074044,-4.936711307,2.908854571,0.175391686,94.9430488,0,Normal Driving
-0.542885244,-0.925358951,9.704896927,9.76401751,855.5999756,0.430553488,0.329046737,0.004261055,-0.00719053,0.001065264,0.008425858,0.055389583,-5.367264794,3.237901308,0.175391686,95.37579645,0,Normal Driving
0.175375268,-1.341950059,9.168595314,9.267940789,855.5999756,1.150274448,2.567533294,0.004261055,-0.00719053,0.001065264,0.008425858,0.496076721,-6.517539242,0.670368015,0.175391686,96.51798153,0,Normal Driving
-1.893214941,-0.216675252,10.36090755,10.53468634,855.5999756,1.591014339,4.111105468,0.004261055,-0.00719053,0.001065264,0.008425858,1.266745553,-4.926524904,4.781473482,0.175391686,94.94364464,0,Normal Driving
-0.59555769,-0.877474904,9.249998093,9.310591597,855.5999756,3.747994048,5.573756085,0.004261055,-0.00719053,0.001065264,0.008425858,1.224094746,-1.178530856,10.35522957,0.175391686,91.19803869,0,Normal Driving
0.654215634,-0.365115762,9.542090416,9.571457419,855.5999756,4.229324544,6.671346846,0.004261055,-0.00719053,0.001065264,0.008425858,0.260865822,-5.4078554,3.683882721,0.175391686,95.41898603,0,Normal Driving
-3.219602823,-0.451307029,11.51012421,11.96045483,855.5999756,0.963954697,4.6240796,-0.221974313,0.265516967,0.063915819,0.351933356,3.538094461,-8.442920931,2.81265844,0.175391686,98.45295718,0,Normal Driving
-0.820612609,-2.357091665,9.647436142,9.965054455,855.5999756,5.239246565,2.04922752,-0.221974313,0.265516967,0.063915819,0.351933356,1.99540037,-13.6821675,4.861885961,0.175391686,103.7297085,0,Normal Driving
-1.117493629,-2.208651066,9.776722908,10.08519917,855.5999756,1.031906491,1.658805899,-0.221974313,0.265516967,0.063915819,0.351933356,0.120144718,-12.650261,6.52069186,0.455825275,102.7299537,0,Normal Driving
-1.759139657,-1.849520802,9.436745644,9.77586149,855.5999756,3.98066438,5.146134205,-0.221974313,0.265516967,0.063915819,0.351933356,0.309337683,-8.669596624,11.66682606,0.455825275,98.84962277,0,Normal Driving
-1.883638144,-1.576581836,9.427168846,9.741930784,855.5999756,1.869804926,0.328111156,-0.221974313,0.265516967,0.063915819,0.351933356,0.033930706,-10.53940155,11.33871491,0.455825275,100.744366,0,Normal Driving
-1.979406238,-1.466448545,9.824606895,10.12874232,855.5999756,2.214809083,0.052419235,-0.221974313,0.265516967,0.063915819,0.351933356,0.386811539,-8.324592466,11.39113414,0.455825275,98.48945336,0,Normal Driving
-2.046443939,-1.576581836,9.556455612,9.899463973,855.5999756,2.482242065,2.730810343,-0.208125889,0.302534878,0.009986847,0.367346533,0.083510396,-9.163906751,12.08691521,0.455825275,99.36802318,0,Normal Driving
-1.802235365,-1.600523829,9.441534042,9.744346767,855.5999756,0.289850129,1.280085486,-0.208125889,0.302534878,0.009986847,0.367346533,0.155117206,-9.453756881,10.80682972,0.455825275,99.62128409,0,Normal Driving
-1.754351258,-1.657984734,9.393650055,9.698831016,855.5999756,0.389119324,0.228179073,-0.208125889,0.302534878,0.009986847,0.367346533,0.045515751,-9.842876205,10.57865065,0.455825275,100.0096466,0,Normal Driving
-1.270722508,-1.902193308,9.45111084,9.72402032,855.5999756,1.680421275,2.535521031,-0.208125889,0.302534878,0.009986847,0.367346533,0.025189304,-11.52329748,8.043129616,0.455825275,101.6346715,0,Normal Driving
-1.141435623,-1.935712099,9.589975357,9.849745375,855.5999756,0.189527898,1.255498853,-0.208125889,0.302534878,0.009986847,0.367346533,0.125725056,-11.33376958,6.787630762,0.455825275,101.4116763,0,Normal Driving
-1.577180386,-1.677138329,9.795876503,10.06277732,855.5999756,0,0,-0.208125889,0.302534878,0.009986847,0.367346533,0.213031945,-11.33376958,6.787630762,0.455825275,101.4116763,0,Normal Driving
-0.384867936,-1.423352957,10.09275723,10.19989242,855.5999756,0,0,0.250070632,-0.420246512,0.096406363,0.498434186,0.392706134,-10.75648922,2.118329842,0.455825275,100.7636732,0,Normal Driving
-1.016937137,-0.709880829,9.340977669,9.422948357,855.5999756,5.659552342,2.918839052,0.250070632,-0.420246512,0.096406363,0.498434186,0.776944063,-5.096936876,5.037168894,0.455825275,95.11659313,0,Normal Driving
-1.016937137,-0.709880829,9.340977669,9.422948357,855.5999756,0.776447648,1.176060024,0.250070632,-0.420246512,0.096406363,0.498434186,0,-4.320489228,6.213228919,0.455825275,94.34592021,0,Normal Driving
-0.375291109,-0.523133099,9.791088104,9.812233075,855.5999756,1.264351431,4.018163845,0.250070632,-0.420246512,0.096406363,0.498434186,0.389284718,-3.056137796,2.195065073,0.455825275,93.05837772,0,Normal Driving
0.491409898,-0.580593884,9.503783226,9.534173722,855.5999756,0,0,0.250070632,-0.420246512,0.096406363,0.498434186,0.278059354,-3.056137796,2.195065073,0.455825275,93.05837772,0,Normal Driving
0.759560466,-0.609324336,9.015366554,9.06780251,855.5999756,0.435111104,5.155008539,0.250070632,-0.420246512,0.096406363,0.498434186,0.466371212,-3.491248901,-2.959943465,0.455825275,93.49590131,0,Normal Driving
-0.461482376,-0.839167714,9.422380447,9.470925073,855.5999756,1.178513433,1.536703195,0.139682695,-0.140747964,0.129296377,0.236725153,0.414614218,-4.686270035,2.752010435,0.455825275,94.6916568,0,Normal Driving
-0.585980892,-0.824802458,9.379284859,9.433697958,855.5999756,0.397066932,0.051939269,0.139682695,-0.140747964,0.129296377,0.236725153,0.037227115,-5.083336967,2.803949704,0.455825275,95.08939822,0,Normal Driving
-0.720056176,-0.978031397,9.518148422,9.59532051,855.5999756,0.118487806,1.389646149,0.139682695,-0.140747964,0.129296377,0.236725153,0.161622552,-5.201824773,4.193595853,0.455825275,95.21571231,0,Normal Driving
-0.720056176,-1.040280581,9.661801338,9.744283949,855.5999756,0.926639021,0.068554773,0.139682695,-0.140747964,0.129296377,0.236725153,0.148963439,-6.128463794,4.262150626,0.455825275,96.14532952,0,Normal Driving
-0.9307459,-1.222239971,9.604340553,9.726433876,855.5999756,0.415273185,1.41746848,0.139682695,-0.140747964,0.129296377,0.236725153,0.017850073,-6.543736979,5.679619106,0.455825275,96.57573769,0,Normal Driving
-1.122282028,-1.294066072,9.575610161,9.727611932,855.5999756,1.124793491,0.028456331,0.139682695,-0.140747964,0.129296377,0.236725153,0.001178056,-7.66853047,5.651162775,0.455825275,97.70553369,0,Normal Driving
-1.309029818,-1.52390933,9.403226852,9.615432073,855.5999756,0.386521612,0.446312099,-0.298140675,0.36139068,-0.010120004,0.468608045,0.025409993,-8.989250975,8.440707147,0.455825275,99.08605274,0,Normal Driving
-1.443105102,-1.490390539,9.498994827,9.722896637,855.5999756,0.044504989,0.246584694,-0.298140675,0.36139068,-0.010120004,0.468608045,0.107464565,-8.944745985,8.194122453,0.455825275,99.03549162,0,Normal Driving
-1.241992116,-1.696291924,9.369708061,9.602675661,855.5999756,0.55570182,0.36157138,-0.298140675,0.36139068,-0.010120004,0.468608045,0.120220976,-9.500447805,7.832551073,0.455825275,99.58826267,0,Normal Driving
-1.67294848,-1.418564558,9.738415718,9.982375605,855.5999756,1.330665326,1.915063642,-0.298140675,0.36139068,-0.010120004,0.468608045,0.379699944,-8.169782479,9.747614715,0.455825275,98.28780584,0,Normal Driving
-1.562815189,-1.557428241,9.417592049,9.672590865,855.5999756,1.935199989,2.840409364,-0.298140675,0.36139068,-0.010120004,0.468608045,0.30978474,-10.10498247,6.907205351,0.455825275,100.1773196,0,Normal Driving
-1.361702204,-1.634042621,9.441534042,9.6781658,855.5999756,1.354374381,0.0714299,-0.298140675,0.36139068,-0.010120004,0.468608045,0.005574935,-11.45935685,6.835775451,0.455825275,101.5392072,0,Normal Driving
-1.768716455,-1.691503525,9.096769333,9.420231121,855.5999756,0.70618312,0.392296771,-0.173238501,0.254864335,-0.007456846,0.308258028,0.064447977,-10.27453291,9.832918133,0.455825275,100.4243823,0,Normal Driving
-1.500565886,-1.887827992,9.398438454,9.702898427,855.5999756,2.403136746,1.904333138,-0.173238501,0.254864335,-0.007456846,0.308258028,0.282667306,-12.67766965,7.928584995,0.455825275,102.7960181,0,Normal Driving
-1.735197663,-1.82079041,9.460687637,9.789320672,855.5999756,1.958367905,2.464598437,-0.173238501,0.254864335,-0.007456846,0.308258028,0.086422245,-10.71930175,10.39318343,0.455825275,100.8938632,0,Normal Driving
-2.142211914,-1.758541107,9.206902504,9.615019107,855.5999756,0.358556059,0.723801454,-0.173238501,0.254864335,-0.007456846,0.308258028,0.174301565,-11.07785781,11.11698488,0.455825275,101.284316,0,Normal Driving
-2.338536501,-1.739387512,8.785523415,9.256329918,855.5999756,1.926266987,3.027664254,-0.173238501,0.254864335,-0.007456846,0.308258028,0.358689189,-9.15159082,14.14464914,0.455825275,99.43265853,0,Normal Driving
-3.229179621,-2.285265446,8.627506256,9.491254047,855.5999756,1.679441005,0.760767958,-0.173238501,0.254864335,-0.007456846,0.308258028,0.234924129,-10.83103182,14.9054171,0.455825275,101.198789,0,Normal Driving
-2.688089848,-2.63960743,9.546878815,10.26334495,855.5999756,4.186254922,0.56475847,-0.259524852,0.360591739,0.131959528,0.463457515,1.137873632,-18.20062044,17.79817442,0.455825275,109.0509562,0,Normal Driving
-4.330512524,-0.164002821,8.397662163,9.449918806,855.5999756,3.297357235,2.072685361,-0.259524852,0.360591739,0.131959528,0.463457515,0.813426141,-14.9032632,15.72548906,0.455825275,105.4555387,0,Normal Driving
-1.409586191,-1.528697729,7.262810707,7.554619073,855.5999756,13.90884818,11.55379656,-0.259524852,0.360591739,0.131959528,0.463457515,1.895299733,-0.994415023,27.27928561,0.455825275,91.11882032,0,Normal Driving
2.282272816,-1.509544134,10.48540592,10.83656911,855.5999756,7.012980975,39.55885994,-0.259524852,0.360591739,0.131959528,0.463457515,3.281950035,-8.007395999,-12.27957433,0.455825275,98.19236654,0,Normal Driving
1.607107878,1.028309584,9.968258858,10.14920691,855.5999756,6.672719209,7.48039416,-0.259524852,0.360591739,0.131959528,0.463457515,0.687362195,-1.33467679,-4.799180167,0.455825275,91.33937085,0,Normal Driving
-0.969053149,5.323507309,5.874173641,7.986533043,855.5999756,23.29309865,7.556597652,-0.259524852,0.360591739,0.131959528,0.463457515,2.162673871,21.95842186,-12.35577782,0.455825275,67.57198494,0,Normal Driving
1.358110905,-3.855861902,11.71602631,12.40876338,855.5999756,14.47884451,4.037514136,-2.124801397,-0.547146022,-0.998018861,2.41043386,1.846729622,-17.60808817,-1.434309718,0.455825275,107.6132657,0,Normal Driving
-0.20290859,-3.032256365,8.316259384,8.854147091,855.5999756,2.189064269,0.365234969,-2.124801397,-0.547146022,-0.998018861,2.41043386,3.55461629,-19.79715244,-1.799544687,0.455825275,109.8061614,0,Normal Driving
0.127491236,-3.142389774,4.380191803,5.392304492,855.5999756,15.84736205,0.132346465,-2.124801397,-0.547146022,-0.998018861,2.41043386,3.461842598,-35.64451449,-1.667198222,0.455825275,125.656004,0,Normal Driving
1.520916581,-6.489483833,3.259705544,7.419721551,855.5999756,25.35626827,23.34566324,-2.124801397,-0.547146022,-0.998018861,2.41043386,2.027417059,-61.00078276,-25.01286146,0.455825275,153.329355,0,Normal Driving
1.678933978,-9.774328232,6.645106792,11.93791255,855.5999756,5.588989422,6.026902386,-2.124801397,-0.547146022,-0.998018861,2.41043386,4.518190995,-66.58977219,-31.03976385,0.455825275,159.6473497,0,Collision
2.143409014,-8.984241486,6.736086369,11.43178275,855.5999756,11.62855615,16.86032033,-2.124801397,-0.547146022,-0.998018861,2.41043386,0.506129797,-54.96121603,-14.17944352,0.455825275,145.7900559,0,Normal Driving
1.63583827,-6.307524204,4.408922195,7.867618659,855.5999756,1.31880807,2.334983053,0.381630689,0.578438163,-1.523593307,1.673788892,0.527756625,-55.40390234,-31.06123036,0.455825275,149.423114,0,Normal Driving
1.870470047,-5.914875507,4.562151432,7.700495838,855.5999756,2.110492037,10.70491286,0.381630689,0.578438163,-1.523593307,1.673788892,0.167122821,-53.29341031,-20.3563175,0.455825275,145.0466786,0,Normal Driving
1.439513803,-4.147954464,4.480748653,6.273343185,855.5999756,7.519023166,5.598312638,0.381630689,0.578438163,-1.523593307,1.673788892,1.427152653,-45.77438714,-14.75800486,0.455825275,136.734445,0,Normal Driving
1.109113932,-0.709880829,4.643554211,4.826661394,855.5999756,37.31693552,1.324577619,0.381630689,0.578438163,-1.523593307,1.673788892,1.446681791,-8.457451619,-13.43342724,0.455825275,98.69176747,0,Normal Driving
-0.456693977,2.043451071,5.874173641,6.236198973,855.5999756,20.28506335,6.138024977,0.381630689,0.578438163,-1.523593307,1.673788892,1.409537579,11.82761173,-7.295402261,0.455825275,78.0786093,0,Normal Driving
-1.558026791,2.167949677,6.242880821,6.789772767,855.5999756,7.300150798,11.74098191,0.381630689,0.578438163,-1.523593307,1.673788892,0.553573794,19.12776253,4.445579649,0.455825275,70.81872763,0,Normal Driving
0.912789404,-1.432929754,6.750451565,6.960967498,855.5999756,2.420001851,8.073029178,2.30389905,-0.090680569,-0.017710008,2.30575095,1.690544292,-11.87938452,-7.700771383,0.455825275,101.9843826,0,Normal Driving
2.105101824,-0.120907187,8.76636982,9.016391299,855.5999756,0,0,2.30389905,-0.090680569,-0.017710008,2.30575095,2.055423801,-11.87938452,-7.700771383,0.455825275,101.9843826,0,Normal Driving
2.052429438,1.353921056,6.879738808,7.305913693,855.5999756,22.55908743,8.910625856,2.30389905,-0.090680569,-0.017710008,2.30575095,1.710477606,10.67970291,-16.61139724,0.455825275,78.86656277,0,Normal Driving
2.756324768,1.358709455,5.663484097,6.443482732,855.5999756,1.493385992,9.34002946,2.30389905,-0.090680569,-0.017710008,2.30575095,0.86243096,12.17308891,-25.9514267,0.455825275,76.50930536,0,Normal Driving
2.813785553,0.884657502,3.551798105,4.616847173,855.5999756,11.70208063,0.359618146,2.30389905,-0.090680569,-0.017710008,2.30575095,1.82663556,23.87516954,-25.59180855,0.455825275,63.859685,0,Normal Driving
2.617460966,0.329202741,5.199008942,5.830023184,855.5999756,12.82811657,12.79496306,2.30389905,-0.090680569,-0.017710008,2.30575095,1.213176012,11.04705296,-38.38677162,0.455825275,76.01374882,0,Normal Driving
-1.510142684,-0.178368032,10.42315674,10.53349621,855.5999756,4.581394542,14.20030319,2.268079519,-0.106792681,-1.904558182,2.963601061,2.090012441,-22.93551367,-81.74150552,0.455825275,161.2499712,0,Normal Driving
-11.40298462,2.206256866,9.61870575,15.08028938,855.5999756,26.04556469,158.8775319,2.268079519,-0.106792681,-1.904558182,2.963601061,93.1164228,-9.003863552,157.3855778,0.455825275,-99.73997154,0,Collision
-11.40298462,2.206256866,9.61870575,15.08028938,855.5999756,17.41647055,107.5340553,2.268079519,-0.106792681,-1.904558182,2.963601061,0,8.412607,49.85152246,0.455825275,77.0814419,0,Normal Driving
7.338826656,-6.752845764,-2.266111851,10.22714846,855.5999756,29.64668231,76.70221548,2.268079519,-0.106792681,-1.904558182,2.963601061,4.853140928,-21.23407531,-26.85069302,0.455825275,113.533749,0,Collision
4.91110611,-12.59469795,-4.832695961,14.35619483,855.5999756,35.85951213,100.0201935,2.268079519,-0.106792681,-1.904558182,2.963601061,4.129046374,-57.09358745,-126.8708865,0.455825275,-158.7807204,0,Normal Driving
1.372476101,-9.123106003,0.822408259,9.262349007,855.5999756,22.95901835,67.80155991,2.268079519,-0.106792681,-1.904558182,2.963601061,5.093845822,-80.0526058,-59.06932663,0.455825275,174.8489579,0,Collision
-0.437540352,-10.24359226,0.81761986,10.28548133,855.5999756,5.26765174,36.57162227,-8.288682938,0.01691106,0.017177377,8.288717988,1.054121752,-76.1675743,9.686294888,0.455825275,166.3573533,0,Normal Driving
-0.327407092,-10.39682102,0.63087213,10.42108835,855.5999756,8.659655541,18.46668207,-8.288682938,0.01691106,0.017177377,8.288717988,0.135607019,-84.82722984,28.15297696,0.455825275,175.4364581,0,Normal Driving
-0.356137514,-10.64581776,0.037110128,10.65183772,855.5999756,1.261873047,0.724776507,-8.288682938,0.01691106,0.017177377,8.288717988,0.230749369,-86.08910289,27.42820045,0.455825275,176.5275881,0,Normal Driving
1.161786318,-8.902838707,-1.849520802,9.16684306,855.5999756,1.984513773,56.62295189,-8.288682938,0.01691106,0.017177377,8.288717988,1.484994659,-88.07361666,84.05115233,0.455825275,179.8002741,0,Normal Driving
2.315791607,-7.954735279,-0.939724147,8.338092444,855.5999756,18.77819618,209.0228316,-8.288682938,0.01691106,0.017177377,8.288717988,0.828750616,-69.29542048,-124.9716793,0.455825275,-167.7765663,0,Normal Driving
-0.753574967,-9.884461403,0.29568392,9.917554206,855.5999756,9.507350463,45.49331426,-8.288682938,0.01691106,0.017177377,8.288717988,1.579461763,-78.80277095,-79.478365,0.455825275,177.9297769,0,Normal Driving
4.992508888,-8.495824814,-0.748188019,9.882508264,855.5999756,6.688779058,12.88736485,-1.814543486,2.142511606,-3.215498209,4.268764783,1.09828156,-57.991448,-109.9342536,0.455825275,-167.9694046,0,Normal Driving
4.9494133,-9.367314339,0.942118347,10.63629902,855.5999756,1.289566009,11.41121364,-1.814543486,2.142511606,-3.215498209,4.268764783,0.75379076,-59.28101401,-98.52303994,0.455825275,-174.9672094,0,Normal Driving
5.447407246,-9.779116631,0.463278025,11.20357061,855.5999756,2.445061662,19.30033295,-1.814543486,2.142511606,-3.215498209,4.268764783,0.567271582,-61.72607567,-79.22270699,0.455825275,174.2567856,0,Normal Driving
6.069900036,-9.860519409,0.937329948,11.6168893,855.5999756,3.643717917,1.998867399,-1.814543486,2.142511606,-3.215498209,4.268764783,0.41331869,-58.08235775,-81.22157439,0.455825275,174.569844,0,Normal Driving
5.289390087,-8.81664753,1.626860023,10.40949541,855.5999756,0.530013188,2.60169948,-1.814543486,2.142511606,-3.215498209,4.268764783,1.207393885,-58.61237094,-83.82327387,0.455825275,176.2442243,0,Normal Driving
17.44235802,10.93551636,-7.198167324,21.80905738,855.5999756,15.47078299,32.36509623,-1.814543486,2.142511606,-3.215498209,4.268764783,11.39956198,-43.14158795,-51.45817764,0.455825275,146.3810225,0,Collision
4.547187805,-3.898957491,5.414487362,8.074370554,855.5999756,4.96226991,4.020295128,-0.245410115,4.133622169,-3.884217501,5.677517411,2.804913092,-35.30239272,-43.53160635,0.455825275,134.3246674,0,Normal Driving
5.121796131,-2.979583979,6.918045998,9.108791178,855.5999756,16.20888634,7.017098431,-0.245410115,4.133622169,-3.884217501,5.677517411,1.034420624,-19.09350638,-36.51450792,0.455825275,113.3014159,0,Normal Driving
4.561553001,2.129642487,7.310694695,8.876339326,855.5999756,7.979461644,2.745397341,-0.245410115,4.133622169,-3.884217501,5.677517411,0.232451852,-11.11404474,-33.76911058,0.455825275,103.2960508,0,Normal Driving
5.758653641,5.629965305,8.536525726,11.73587971,855.5999756,39.78132297,0.234092308,-0.245410115,4.133622169,-3.884217501,5.677517411,2.859540385,28.66727824,-34.00320289,0.455825275,56.59455664,0,Normal Driving
5.758653641,7.784746647,-3.084928989,10.16273383,855.5999756,21.32957194,84.17489219,-0.245410115,4.133622169,-3.884217501,5.677517411,1.573145876,49.99685018,-118.1780951,0.455825275,-21.61736625,0,Normal Driving
0.884058952,1.119289279,1.37786305,1.983147827,855.5999756,15.63619098,85.49321568,-0.245410115,4.133622169,-3.884217501,5.677517411,8.179586007,34.36065919,-32.6848794,0.455825275,50.91176348,0,Collision
-2.314594507,1.789665818,3.925293684,4.895730995,855.5999756,14.30667446,8.966338888,1.105876803,5.425920486,0.218645364,5.54178513,1.992584863,27.24510726,38.06530401,0.455825275,56.81398742,0,Normal Driving
-4.876390457,0.501585245,8.364143372,9.694826764,855.5999756,19.33948847,11.01157804,1.105876803,5.425920486,0.218645364,5.54178513,4.799095769,7.905618797,27.05372596,0.455825275,81.13766546,0,Collision
-9.430161476,-1.035492182,10.68651962,14.28992271,855.5999756,4.939959391,3.188944431,1.105876803,5.425920486,0.218645364,5.54178513,4.59509595,2.965659406,30.2426704,0.455825275,86.56816721,0,Collision
-12.18349361,0.59256494,13.4733696,18.174717,855.5999756,1.097267829,11.87925837,1.105876803,5.425920486,0.218645364,5.54178513,3.88479429,1.868391577,42.12192876,0.455825275,87.48172833,0,Normal Driving
-6.830059052,-0.068234749,10.59554005,12.60634092,855.5999756,2.17851981,9.315436125,1.105876803,5.425920486,0.218645364,5.54178513,5.56837608,-0.310128233,32.80649264,0.455825275,90.36897686,0,Collision
1.463455796,-1.8590976,6.664260387,7.071797032,855.5999756,10.46495552,14.13117711,1.105876803,5.425920486,0.218645364,5.54178513,5.534543892,-10.77508376,18.67531553,0.455825275,101.3587666,0,Collision
2.588730574,1.325190663,3.709815502,4.713850585,855.5999756,3.744740775,28.38141486,-0.034621067,-2.377402067,-0.011318427,2.377681079,1.044977819,15.58418918,-58.44251587,0.455825275,61.94579202,0,Normal Driving
4.293402195,0.77931267,7.085639954,8.321473679,855.5999756,2.719908131,35.03035316,-0.034621067,-2.377402067,-0.011318427,2.377681079,3.607623095,12.86428105,-23.41216271,0.455825275,76.0250644,0,Normal Driving
7.774571419,-1.758541107,11.77827549,14.22196193,855.5999756,7.490610898,7.800769048,-0.034621067,-2.377402067,-0.011318427,2.377681079,5.900488249,5.373670154,-31.21293176,0.455825275,83.72356218,0,Collision
2.86166954,-1.811213613,15.45576954,15.82246692,855.5999756,12.47645361,2.214961475,-0.034621067,-2.377402067,-0.011318427,2.377681079,1.600504989,-7.10278346,-33.42789324,0.455825275,98.49174921,0,Normal Driving
-6.868366241,0.362721562,15.27859783,16.75534462,855.5999756,8.343225762,57.63379621,-0.034621067,-2.377402067,-0.011318427,2.377681079,0.932877707,1.240442302,24.20590298,0.455825275,88.64002497,0,Normal Driving
-1.816600561,-0.317231715,7.190984726,7.423673948,855.5999756,0.380922806,6.057295101,-0.034621067,-2.377402067,-0.011318427,2.377681079,9.331670676,0.859519496,30.26319808,0.455825275,89.00488804,0,Collision
-1.246780515,0.276530296,11.49575901,11.56647768,855.5999756,3.364929371,19.56401837,-0.038482647,0.542219222,-0.000932106,0.54358391,2.820043854,-3.531045183,0.850656872,0.455825275,93.5314334,0,Normal Driving
-2.04165554,0.587776542,12.31936455,12.5012232,855.5999756,6.225944314,8.559292606,-0.038482647,0.542219222,-0.000932106,0.54358391,0.934745521,2.694899131,9.409949478,0.455825275,87.26839841,0,Normal Driving
3.804985046,2.120065689,9.575610161,10.51973857,855.5999756,8.931671048,31.0809495,-0.038482647,0.542219222,-0.000932106,0.54358391,1.981484624,11.62657018,-21.67100002,0.455825275,77.51594701,0,Normal Driving
5.389946461,1.550245643,5.170278549,7.628011843,855.5999756,0.099371131,24.52066297,-0.038482647,0.542219222,-0.000932106,0.54358391,2.891726732,11.72594131,-46.191663,0.455825275,73.30927509,0,Normal Driving
3.637390852,1.013944387,5.984307289,7.076060285,855.5999756,0.343098741,7.172696115,-0.038482647,0.542219222,-0.000932106,0.54358391,0.551951558,11.38284257,-39.01896688,0.455825275,75.47276655,0,Normal Driving
0.568024337,0.137666598,12.79341698,12.80676078,855.5999756,10.76692828,36.47671906,-0.038482647,0.542219222,-0.000932106,0.54358391,5.730700495,0.615914289,-2.542247824,0.455825275,89.38347897,0,Collision
-0.547673643,-0.925358951,10.65300083,10.70713138,855.5999756,11.17668667,14.80459452,-0.878842533,0.786430895,-1.324788451,1.773669132,0.312555578,-4.957946737,2.943000486,0.455825275,94.96446168,0,Normal Driving
-1.385644197,-2.280477047,11.71123791,12.01139787,855.5999756,0.600350214,7.647178105,-0.878842533,0.786430895,-1.324788451,1.773669132,1.30426649,-4.357596522,10.59017859,0.455825275,94.4328078,0,Normal Driving
-0.040102877,-4.598064423,11.7399683,12.60835677,855.5999756,13.25276745,8.29896852,-0.878842533,0.786430895,-1.324788451,1.773669132,0.596958899,-17.61036398,2.291210071,0.455825275,107.6235823,0,Normal Driving
-0.155024558,-4.617218018,12.77905178,13.58848407,855.5999756,2.253658071,1.596180629,-0.878842533,0.786430895,-1.324788451,1.773669132,0.980127301,-19.86402205,0.695029442,0.455825275,109.8653693,0,Normal Driving
-2.142211914,-3.372233152,13.84686565,14.41168681,855.5999756,6.331753813,8.099328692,-0.878842533,0.786430895,-1.324788451,1.773669132,0.823202744,-13.53226823,8.794358134,0.455825275,103.6872321,0,Normal Driving
-3.966593742,-3.238157749,15.05354309,15.90058776,855.5999756,1.781774261,5.967481944,-0.878842533,0.786430895,-1.324788451,1.773669132,1.488900948,-11.75049397,14.76184008,0.455825275,102.1398681,0,Normal Driving
-5.676053524,-2.127248287,13.00889492,14.35179835,855.5999756,1.692788036,10.59701346,-0.294545382,2.337454796,-2.832136631,3.683944869,1.474908209,-8.523886873,23.57265213,0.455825275,99.28696015,0,Normal Driving
-7.146093369,-1.26533556,13.71279049,15.51477836,855.5999756,1.005383773,0.942873656,-0.294545382,2.337454796,-2.832136631,3.683944869,1.162980007,-7.5185031,24.51552578,0.455825275,98.25365378,0,Normal Driving
-8.242637634,-0.719457626,13.63617611,15.95004681,855.5999756,2.840447267,3.009671315,-0.294545382,2.337454796,-2.832136631,3.683944869,0.435268454,-4.678055833,27.5251971,0.455825275,95.27198817,0,Normal Driving
-9.980828285,-0.839167714,13.10945129,16.49784377,855.5999756,2.092741984,3.626438965,-0.294545382,2.337454796,-2.832136631,3.683944869,0.547796954,-2.585313849,31.15163606,0.455825275,93.02017948,0,Normal Driving
-10.14842224,-0.867898107,13.83250046,17.17794487,855.5999756,0.310729848,5.114559361,-0.294545382,2.337454796,-2.832136631,3.683944869,0.680101106,-2.896043697,36.26619543,0.455825275,93.59022568,0,Normal Driving
-9.870695114,-0.863109708,13.60265732,16.8287809,855.5999756,0.043815688,0.299881834,-0.294545382,2.337454796,-2.832136631,3.683944869,0.349163974,-2.939859385,35.96631359,0.455825275,93.63063887,0,Normal Driving
-5.498882771,-0.767341673,7.344213486,9.206736484,855.5999756,5.543767726,5.847973898,1.804822922,1.988314629,-1.166463733,2.927698496,0.414643315,-4.780901482,36.82354823,0.455825275,95.96476328,0,Normal Driving
-3.521272182,-1.499967337,6.817489147,7.818402526,855.5999756,6.911259267,6.86277799,1.804822922,1.988314629,-1.166463733,2.927698496,1.388333958,-11.69216075,29.96077024,0.455825275,103.4343834,0,Normal Driving
-2.697666883,-1.203086376,5.189432144,5.971183251,855.5999756,0.081969379,4.270292815,1.804822922,1.988314629,-1.166463733,2.927698496,1.847219275,-11.77413013,25.69047742,0.455825275,103.0237236,0,Normal Driving
-2.898779631,-1.07858789,4.045003891,5.091987005,855.5999756,0.454936992,9.936121349,1.804822922,1.988314629,-1.166463733,2.927698496,0.879196246,-12.22906712,35.62659877,0.455825275,104.9303617,0,Normal Driving
